Genes,adjpval,log2FC,color
L1CAM,0.0203352546819757,0.4525114759089785,grey
KSR1,0.290352685556747,-0.1830091835144712,grey
KLC1,0.0179908434861681,0.4796719929868924,grey
KRT9,0.895156883582646,-0.0126749201689665,grey
KRT8,0.0265909053254264,0.3093648891144069,grey
KRT77,0.162666697152923,0.4807042858456391,grey
KRT5,0.374636518052028,-0.953491738954308,grey
KRT2,0.509311677788381,-1.4514502951592194,grey
KRT19,0.0086647062618948,0.5312158400834919,grey
KRT18,0.0693236215969607,0.1819401798974892,grey
KRT10,0.216708793753045,-0.9223667157454,grey
KRT1,0.872599443678934,-1.0040533496093171,grey
KRAS,0.0265280298364769,-0.7412292878016877,grey
KPNB1,0.120393608407297,0.3430857252595349,grey
KNOP1,0.0795363817502814,-0.3485918522989163,grey
KLHDC8B,0.0374585434781085,-0.2456695522206713,grey
IGFBPL1,0.539568287374564,0.0993874383860103,grey
IGF2BP3,0.0459270182142345,-0.1933965077203445,grey
IGF2BP2,0.0762326121322434,-0.176928830471535,grey
HNRNPH3,0.0232626999641796,-0.4816318219251185,grey
HSD17B10,0.0284748142757035,-0.4717704511909047,grey
HRC,0.0018843004105075,-0.8167461623943046,grey
HPRT1,0.0168806693516061,0.4392071943333324,grey
HPDL,0.117352646192936,0.4798510443579878,grey
HP1BP3,0.0573563115496094,-0.360452169803827,grey
HNRNPUL2,0.488938743567999,-0.3801232835264091,grey
HNRNPUL1,0.0651853109642608,-0.4138153026572869,grey
EEF1A2,0.0118608735958738,0.3886302798800793,grey
HNRNPR,0.408913405486493,-0.153020403668008,grey
HNRNPM,0.0268381888902794,-0.2677694077938417,grey
HNRNPLL,0.542864825652467,-0.0442927977752152,grey
HNRNPL,0.0068186732875683,-0.5757402102914218,grey
HNRNPK,0.630225036628045,-0.0526937847975173,grey
HNRNPH2,0.0189602089534089,-0.3308130594417989,grey
IGF2BP1,0.116912673123278,-0.1446509068097379,grey
HNRNPH1,0.0277709211287437,-0.4137200334980799,grey
HNRNPF,0.587702252587502,-0.0480011453949695,grey
HNRNPDL,0.0146515923177838,-0.4535797119988115,grey
HNRNPD,0.0061816517157318,-0.6876269727745415,grey
HNRNPC,0.662985408902147,0.2216264705016542,grey
HNRNPAB,0.0067796254302868,-0.6201716729517235,grey
HNRNPA3,0.0113330742835143,-0.584066041288599,grey
HNRNPA2B1,0.259231690750993,-0.4498394298543535,grey
HNRNPA1,0.0350212570296447,-0.5051872740387551,grey
HNRNPA0,0.0067852568977772,-0.6445051322453408,grey
HMGCS1,0.391295303196405,-0.1012188841772929,grey
HMGCL,0.745355100969209,0.0297013842604819,grey
HMGB2,0.0471310540776071,-0.4299632869653333,grey
HSD17B11,0.0105852270829879,-0.6545287958468158,grey
HSD17B12,0.432733089951549,-0.1073622558304683,grey
HSD17B4,0.205523910207191,-0.1198768691234198,grey
HSD17B8,0.109447253082277,-0.265012835538693,grey
IFT27,0.117672260047107,-0.2791708130147959,grey
IFT22,0.714386833556794,0.0601769274100797,grey
IDH3G,0.404317261698847,-0.1077627195625981,grey
IDH3B,0.222752459627114,-0.1031414775127723,grey
IDH3A,0.551894473516827,-0.041298943310292,grey
IDH2,0.0074485445013972,-0.4936909750895284,grey
IDH1,0.0700124716181681,0.2068553590797183,grey
IARS2,0.442613255013405,-0.0624240798085815,grey
IARS1,0.135551602152241,0.1545883263559917,grey
HYOU1,0.008724255610494,-0.4641538221817836,grey
HUWE1,0.0356283879020701,0.6948628290934503,grey
HTATSF1,0.800613253256106,-0.0915528516924268,grey
HSPH1,0.0201694875187808,0.3211470626131047,grey
HSPE1,0.0161558924834162,-0.4738911012494715,grey
HSPD1,0.165469164976859,-0.1199087525131333,grey
HSPB1,0.204362595071556,0.2009429519231784,grey
HSPA9,0.0171932274982005,-0.3165699972415822,grey
HSPA8,0.589479747778664,-0.0313025899964304,grey
HSPA5,0.117305860846873,0.1417970165504419,grey
HSPA4,0.952971172146287,0.0027255833339858,grey
HSPA2,0.0062680438564334,0.7637139251981797,grey
HSPA12A,0.127103182465718,-0.1561028619847546,grey
HSP90B1,0.0473257896905079,-0.3182273311521548,grey
HSP90AB1,0.0229114028032148,0.3138963917075055,grey
HSP90AA1,0.0445794189213462,0.2536425355488405,grey
HSDL2,0.0993475484846924,-0.2990982883465944,grey
HSDL1,0.579617913753755,-0.1042483819387566,grey
LCMT1,0.416386811243392,0.0954143342347519,grey
LCOR,0.0171932274982005,-0.3178274934990497,grey
LDAH,0.37109893219117,-0.1658755829174727,grey
MED1,0.654906203940899,0.006592045629346,grey
MLEC,0.397549633368067,0.1828916105573019,grey
MKRN2,0.948791736778939,-0.0618883258804505,grey
MIF,0.006952235524653,-0.4500074434444016,grey
MIEF1,0.175692882950998,-0.1669984004176086,grey
MICOS13,0.979434027124108,0.079546057438802,grey
MGST3,0.442659482937977,-0.0783613384093689,grey
MFN2,0.0395912772967486,-0.2338773342386466,grey
MFN1,0.630225036628045,0.103469727254068,grey
MFAP1,0.0487470122320021,0.2262309795021528,grey
METTL15,0.0607880358621722,-0.4565603666083704,grey
METTL13,0.0353941982855513,0.2671061767763582,grey
MEMO1,0.892181507973319,0.0270706739308685,grey
MED25,0.014708806219482,-0.3152583113013215,grey
MECP2,0.0145451352232032,-0.629162245191689,grey
MAPRE3,0.0603048672910927,0.3043367836517567,grey
MDK,0.0011126623056143,-0.9117161770049538,grey
MDH2,0.0736876672733399,-0.1803507731188452,grey
MCTS1,0.631819456171291,-0.5515942320537247,grey
MCM7,0.893254149747185,-0.0408504488372725,grey
MCCC2,0.40006976442983,-0.0686837738606021,grey
MBLAC2,0.839154868567243,-0.0189815165337712,grey
MAZ,0.204692993900446,-0.2247752609627256,grey
MATR3,0.0470845046932765,-0.2270649174844174,grey
MAT2A,0.152093576410225,0.2026469931157632,grey
MARS1,0.986459590176403,-0.0103402440181485,grey
MARK2,0.0171932274982005,-0.5405398136274235,grey
MARCKSL1,0.0062680438564334,-0.6550708055697978,grey
MARCKS,0.0185522801240009,-0.7051828492109617,grey
MLF2,0.748519593697895,-0.0684926003807124,grey
MLH1,0.120035983599849,0.1555597711389099,grey
MLLT1,0.270069255246027,-0.2800808226113664,grey
MLLT11,0.0302261905599687,-0.3891115389774798,grey
MRPL47,0.850125748610332,-0.0699460136294096,grey
MRPL46,0.347940502769921,0.0868530178098611,grey
MRPL45,0.508447105893561,0.1841524233462038,grey
MRPL43,0.180699325269348,0.2428215985132121,grey
MRPL41,0.0262395677934709,0.3650951693922656,grey
MRPL4,0.315345366802454,0.3115266543222784,grey
MRPL37,0.260321628402383,0.1223599077967338,grey
MRPL33,0.052002550399901,-0.61952843548128,grey
MRPL22,0.0230122505250829,-0.3561442228792317,grey
MRPL18,0.794554215594194,-0.068175232326623,grey
MRPL17,0.0253630203090407,0.3752524905608549,grey
MRPL16,0.004412371972331,-0.6735923698704916,grey
MRPL15,0.259301356792019,0.2212390508357432,grey
MRPL14,0.0048694702038305,-0.4850330134077648,grey
MRPL13,0.355920892135139,0.1824202327996642,grey
MRPL12,0.348211874336249,0.1751946583864461,grey
MRPL11,0.089898226158561,-0.1730888253361974,grey
MRM2,0.0526641331758375,-0.4044267051469595,grey
MPP2,0.906113447496549,-0.0058632915599707,grey
MPHOSPH10,0.923252343633112,-0.0360358030795281,grey
MORF4L2,0.0931452950004946,-0.3810792148639859,grey
MORF4L1,0.0195769060547728,-0.3254913446370813,grey
MOGS,0.0221670116773839,-0.297439016203369,grey
MMS19,0.843016555719806,-0.0411013842002637,grey
MMP15,0.73125650267464,0.0090528766892143,grey
MMAB,0.980703930342826,0.0061610240317969,grey
MMAA,0.0020198730997599,-0.8272236728843894,grey
MAPT,0.0221670116773839,0.4394155488540718,grey
MAPRE2,0.573592684325346,0.1153346065914742,grey
LDHA,0.772255314737165,-0.0305087255467655,grey
LRRC40,0.0772692430838863,0.191281057878066,grey
LUC7L2,0.654698946786353,0.0378810497270205,grey
LUC7L,0.578491305146513,-0.1284309218446598,grey
LTN1,0.0258361413556361,0.5035740587481058,grey
LSS,0.568871646646527,-0.0428620541610714,grey
LSM6,0.608362942929794,-0.09401262263567,grey
LSM4,0.818794891942542,0.0407244515274793,grey
LSM14B,0.069633147953842,0.208875329032044,grey
LSM14A,0.265895076388094,-0.2575909553897353,grey
LSM12,0.391059792239733,-0.0806478922539217,grey
LSAMP,0.29496673787417,0.1095041860953359,grey
LRRC59,0.315611938156617,-0.0957814898521053,grey
LRRC57,0.0176663261448712,-0.4562654332296548,grey
LRRC47,0.300745481834236,-0.0806208115341029,grey
LRPPRC,0.134986377917552,0.1376399821560313,grey
MAPRE1,0.111738774266524,0.4343529817457139,grey
LRCH4,0.714386833556794,-0.0858233170201134,grey
LOXL1,0.0171932274982005,-0.4682689928247333,grey
LONP1,0.358264026893817,-0.0851226149031219,grey
LMAN2,0.861310724254513,0.0358517911218748,grey
LIPA,0.509311677788381,-0.1149370565201309,grey
LIN7C,0.139643385886794,-0.2267315045364227,grey
LIN7A,0.0148692838625328,-0.3344459538901282,grey
LIMA1,0.0055411748770615,-0.5921593707259702,grey
LIG3,0.0323609638283001,-0.3279408763888201,grey
LGMN,0.0070227897170746,-0.6219112925905195,grey
LGALS1,0.0060778414552779,0.5357178638012003,grey
LEMD2,0.639916927933442,-0.0707191057554567,grey
LDHB,0.136805252758465,0.2930360288685174,grey
LYAR,0.0362226304384824,-0.3183889543893204,grey
LYPLA1,0.741626595755895,-0.0151943331403384,grey
LYPLA2,0.619680399812972,-0.0066986877104643,grey
LYPLAL1,0.704563127431822,0.0144645776897566,grey
MAPK8,0.174752382838592,0.1202775562304304,grey
MAPK3,0.0118608735958738,0.6707880530419643,grey
MAPK1,0.0151203259216568,0.5636145227266736,grey
MAP7D1,0.120110807333292,-0.2730543679523123,grey
MAP6,0.0064771192651244,0.5821805404088982,grey
MAP4K5,0.202825904002638,-0.2589585110753379,grey
MAP4K4,0.0291259693933851,-0.384972141115964,grey
MAP4,0.0278401601266512,0.3113417901512746,grey
MAP2K7,0.031219402167649,0.3508220613892274,grey
MAP2K6,0.261812319561346,0.0932490720827005,grey
MAP2K3,0.607905363481842,-0.043020319003382,grey
MAP2K2,0.926645157999054,-0.0352656170414518,grey
MAP2,0.188428694176434,0.1136053156029081,grey
MAP1S,0.523300908045033,0.0577206819291633,grey
MAP1B,0.136805252758465,0.521407111888605,grey
MAP1A,0.0392128462512728,0.5008649689414022,grey
MAIP1,0.596591072095221,-0.0942816834750649,grey
MAGED1,0.273001017457718,0.2538997573116027,grey
MADD,0.52254315917908,0.0626446143254496,grey
MAD1L1,0.642943917805115,-0.0413967232515794,grey
MACROH2A2,0.949326195966255,0.0199296138721306,grey
MACROH2A1,0.348733399296431,0.0991085712016007,grey
MACROD1,0.0045712183720823,-0.5912655235997157,grey
MACF1,0.001037182035,1.0021622974365358,grey
LZTS1,0.0029547657680291,-0.8990382031972326,grey
LYRM7,0.351087789334593,-0.2278751289259911,grey
LYRM4,0.484496216924673,-0.0860798206862212,grey
HMGB1,0.403929036984694,-0.1373893659084048,grey
HNRNPU,0.010885907572334,-0.3770216448608415,grey
HMGA1,0.793878791463947,-0.0223398765135694,grey
FAM162A,0.0229114028032148,-0.3118098708329061,grey
FBL,0.0042024990853103,-0.6803330319686252,grey
FAU,0.0265909053254264,-0.5543480919141485,grey
FASTKD5,0.184212424314201,-0.1488287555970192,grey
FASN,0.0063249446565656,0.5131408955372276,grey
FARSB,0.0118608735958738,-0.4125837734458637,grey
FARSA,0.0154573556211687,-0.6411889028222613,grey
FARS2,0.0295913100288906,-0.2442318336348799,grey
FAR1,0.0265909053254264,-0.2705152193097697,grey
FAM98B,0.0952779771234941,-0.1568880726848433,grey
FAM76B,0.0089141092792293,-0.7700928261626585,grey
FAM32A,0.108366676487639,0.2362322322542954,grey
FAM210A,0.311311132077442,-0.1417656576986423,grey
FAM168A,0.573479309545059,-0.1024699350259573,grey
FAM136A,0.653696520306577,-0.054421797573518,grey
FBXL16,0.0068186732875683,0.6141619840418318,grey
FAM131B,0.0424729152254174,-0.2977301319444207,grey
FAF2,0.0161390838387362,-0.3296563608772168,grey
FADS2,0.0471094245897108,-0.2960235595273262,grey
FABP5,0.0345743847618562,0.4260142554250352,grey
F8A1,0.394539756340659,0.3629844922885483,grey
EZR,0.293895357228698,0.2716719917014866,grey
EXOC4,0.259301356792019,0.2455125365156149,grey
EXD2,0.688670834696276,0.0589010999485852,grey
EWSR1,0.215697819123952,-0.1231450077905955,grey
ETHE1,0.0071547845775973,-0.5736862314147655,grey
ETFDH,0.641709574190189,-0.196890851383936,grey
ETFB,0.175692882950998,-0.1333327823066881,grey
ETFA,0.0396807392958952,-0.2704280514537893,grey
FBLL1,0.0100665527623055,-0.6170334368703649,grey
FBXO31,0.058411487833819,0.3108913408128054,grey
GADD45GIP1,0.391295303196405,0.2152632448827494,grey
FOXRED1,0.830140265428434,0.007116378730519,grey
GAB2,0.016645482011315,-0.3536202212186277,grey
GAB1,0.904149199426746,0.0416902754058935,grey
GAA,0.0651275362341576,-0.3819905563748366,grey
G3BP2,0.0813697925546733,-0.3302577379067921,grey
G3BP1,0.216708793753045,0.169927992910966,grey
FYTTD1,0.0323609638283001,-0.3646730628284466,grey
FXR1,0.925942254926093,-0.0200234185587329,grey
FUS,0.557556357894701,-0.2803463743919436,grey
FUBP3,0.048279112351286,-0.2303038816456585,grey
FUBP1,0.101942368683172,-0.1860538740404552,grey
FSD1,0.407192769592273,0.1190722978951211,grey
FSCN1,0.0185983966524702,-0.3073300759146486,grey
FRG1,0.171877120945748,-0.1574194650657993,grey
FNBP1L,0.0738661514784102,0.1924568243485944,grey
FDFT1,0.549925994098234,-0.0627017778265566,grey
FN3KRP,0.019424622167471,-0.5439344534806354,grey
FN3K,0.098165678728573,-0.1951423144382311,grey
FMNL2,0.0555550280233734,0.3512514375191591,grey
FLNC,0.0429978708997026,0.2488420509649905,grey
FKBP8,0.300745481834236,0.0975679893351875,grey
FKBP3,0.996099384782188,-0.0070972848460485,grey
HMBS,0.137828802149185,0.1781743113754547,grey
FIP1L1,0.0489024712100618,-0.3567724670967175,grey
FH,0.0839434353558565,-0.2464642205515035,grey
FGF2,0.0967097357563027,0.3463942254055524,grey
FER,0.0795363817502814,0.3053912688485531,grey
FECH,0.675899806210549,0.0440333537057646,grey
FDXR,0.483696815154503,0.1122296047621209,grey
ERP44,0.665951495805136,-0.0452994602990835,grey
ERP29,0.280238376004972,-0.1050492140052474,grey
ERLIN2,0.0736876672733399,0.6554855667045776,grey
EIF2B3,0.0590957795241585,0.2883663155658773,grey
EIF4E,0.124157132503067,-0.2221292377748731,grey
EIF4A3,0.0295913100288906,-0.4346063963906018,grey
EIF4A2,0.0295913100288906,-0.2558720524812301,grey
EIF4A1,0.542518870080014,-0.1092563110042273,grey
EIF3I,0.0640053769411775,0.23257378503684,grey
EIF3H,0.964609348458621,-0.0397252694834722,grey
EIF3F,0.0532543347842946,0.480726743086608,grey
EIF3E,0.0110891268483664,0.5757253355099916,grey
EIF3B,0.170380557619381,0.3666744143272029,grey
EIF3A,0.658396123571907,0.0123008198489657,grey
EIF2S2,0.0659726464872269,-0.3146163610605444,grey
EIF2S1,0.760489518586925,-0.0490763955163782,grey
EIF2B4,0.154034835713808,0.285599006179524,grey
EIF2B1,0.311315067378017,0.2056930281602197,grey
ERH,0.850937761606394,-0.0431281956749087,grey
EIF2AK2,0.217555140723805,0.1679535080502753,grey
EIF2A,0.231370511299777,-0.1395761672497124,grey
EIF1AX,0.976602657820012,0.0528718092403294,grey
EIF1,0.260291211503825,0.1097938812175304,grey
EHD1,0.795973605058739,0.0162193158035193,grey
EFTUD2,0.108366676487639,0.3220477016519745,grey
EFNB3,0.923096545398919,-0.1866681663054497,grey
EEFSEC,0.100428734643087,-0.3027383674374045,grey
EEF2,0.0531167593401169,0.2133080468011858,grey
EEF1G,0.674465279888381,0.048449307152852,grey
EEF1E1,0.535621339212545,0.1038442469154932,grey
EEF1D,0.0126702362612246,0.3652493215206331,grey
EEF1B2,0.103210209015867,0.1744441020791996,grey
EIF4G1,0.0116810443027095,0.7456775145567855,grey
EIF4G2,0.535965040061846,-0.047920617816497,grey
EIF5,0.995984635552438,0.0042407733461937,grey
EIF5A,0.0061816517157318,0.6239116907924411,grey
ERGIC1,0.160792874490921,0.1713715594897246,grey
ERC1,0.625575211289253,0.0171730886871849,grey
ERAL1,0.97143800975604,-0.0158430289796531,grey
EPS15L1,0.0540773739213971,0.6852850649652362,grey
EPRS1,0.684655972044433,-0.0391790398501478,grey
EPHX1,0.0449459118776132,0.2543962176616329,grey
EPDR1,0.0657157351593679,0.5298164256876582,grey
EPB41L5,0.935814657020795,-0.0374443133743164,grey
EPB41L3,0.0350212570296447,0.2742580458779416,grey
EPB41,0.0795363817502814,-0.2869541933272063,grey
ENY2,0.0157834598044626,0.3602431980441408,grey
ENTPD6,0.267555958566179,-0.1579107162619027,grey
ENO1,0.216708793753045,0.1152010298009104,grey
ENDOG,0.10866256176746,0.2199156658318305,grey
ENAH,0.426101789924731,0.1165469040523717,grey
EML4,0.288159877711315,0.1178352003026639,grey
EMC8,0.879449994267743,-0.1859279978073085,grey
ELOC,0.108366676487639,0.1909999289232656,grey
ELOB,0.103719018214226,0.196201727935853,grey
ELMOD2,0.665951495805136,-0.11863354946924,grey
ELAVL4,0.014689672988027,-0.3664970212727295,grey
ELAVL3,0.0099905997378906,-0.4314453834565835,grey
ELAVL2,0.391295303196405,-0.0474862710016829,grey
ELAVL1,0.0149052242293906,-0.3454255580993693,grey
ELAPOR2,0.0681179140304615,1.2690944093449692,grey
EIF6,0.623427383656386,0.1244326384755427,grey
EIF5B,0.376147212801665,-0.0761017863720743,grey
GABBR1,0.531856891951503,-0.0353064952497922,grey
FKBP1A,0.0221670116773839,0.426337625250145,grey
GAL,0.0323609638283001,0.6486470996174077,grey
GSTK1,0.328884566017259,-0.1592271631588653,grey
GUF1,0.0362151827665779,-0.3399710608557191,grey
GTPBP6,0.605438416844582,-0.0589115405038266,grey
GTPBP2,0.789938468987135,0.0431984509488919,grey
GTPBP1,0.105104198125604,-0.1850192514630298,grey
GTF3C5,0.0524105750063278,0.6765560377311868,grey
GTF3C3,0.0152711081793307,0.7488692112034658,grey
GTF2I,0.861603841545188,-0.0248840599001107,grey
GALC,0.256329698997985,-0.1131799667572961,grey
GTF2F2,0.945862061166722,-0.0056463926061379,grey
GTF2F1,0.0874935281159102,-0.257769264308078,grey
GTF2B,0.142026368968279,-0.1955047174104003,grey
GSTZ1,0.012323475012615,-0.3784611757957118,grey
GSTP1,0.069031331630976,0.3924993337367399,grey
GSR,0.492772635512185,-0.0514999576643072,grey
GPD1L,0.141503090882439,0.1476340159757925,grey
GSPT1,0.718720103081542,0.0731001519280416,grey
GSK3B,0.0530298340438405,-0.2620920177291665,grey
GRPEL1,0.731338500384848,-0.0601625128187116,grey
GRHPR,0.40006976442983,-0.1571541088311477,grey
GRB2,0.0086546505171522,0.4254288836832918,grey
GPX7,0.0093078339017106,0.5335723645189854,grey
GPX4,0.0580291645813238,-0.2220603838205551,grey
GPX1,0.33400528953303,0.1002988647114992,grey
GPT2,0.608083936737646,-0.0853438925309411,grey
GPSM1,0.223815103654552,0.1962325280888351,grey
GPRIN3,0.991056344415386,0.0005693365966641,grey
GPKOW,0.391858887790846,-0.1233607234103528,grey
GPHN,0.0131801271988744,0.3804363946556618,grey
H1-0,0.081076514780015,-0.2540285884040387,grey
H1-1,0.273723305006211,0.1097543423968922,grey
H1-10,0.0444632759081308,-0.2915466870333373,grey
H1-3,0.0222192389452242,-0.3176269132019491,grey
HK1,0.0139722322252284,0.3601366459226316,grey
HINT3,0.0388323295164653,-0.3015716317906038,grey
HINT2,0.067721572354584,-0.2358895746565716,grey
HINT1,0.343025667438248,0.1872385186647563,grey
HIGD1A,0.230545201154932,-0.1598470939213524,grey
HECA,0.0366827670074454,-0.4024123393300594,grey
HDHD5,0.0124775763047535,0.3610743444352552,grey
HDGFL3,0.0159931127814847,-0.3898611013669114,grey
HDGFL2,0.832322481305943,-0.020741101099639,grey
HDGF,0.374636518052028,-0.2628789337235009,grey
HDAC6,0.529663000939999,-0.050819697031762,grey
HDAC2,0.0699349125681217,0.2592636499128563,grey
HDAC11,0.926645157999054,-0.0084919563545604,grey
HCFC1,0.0170364124877587,0.485481126377833,grey
HCCS,0.73125650267464,0.0307443075865814,grey
HBS1L,0.67826178878589,-0.022842542958907,grey
HAX1,0.0672247321767999,-0.2275777869381203,grey
HARS2,0.0286917703593035,-0.5104038293786557,grey
HARS1,0.451631369325517,0.1405144996491305,grey
HADHB,0.464605157896564,-0.1022288594543976,grey
HADHA,0.346810812357957,-0.0773341092476163,grey
HACD3,0.728393008177987,-0.0343394424821008,grey
H4C1,0.0121489670071294,0.3728370010050942,grey
H3-7,0.335163158497795,0.1574874124143382,grey
H2AC21,0.752817328774078,-0.0472072463348307,grey
H1-5,0.888223610207464,0.0127892277036507,grey
H1-4,0.628661374656963,0.0777583062256522,grey
GPD2,0.12769150308162,0.2504161648803279,grey
GTF2H4,0.896264449604598,0.0586269927151769,grey
GPC6,0.135551602152241,-0.2061038124850945,grey
GCN1,0.0524105750063278,0.415836200276695,grey
GLIPR2,0.048279112351286,-0.4498222694967384,grey
GLG1,0.138214736290753,0.3050122256166323,grey
GLDC,0.0726801971627237,0.2182252792929472,grey
GGH,0.648029277009264,-0.0106190561940801,grey
GGCT,0.571215485622619,0.462502134719821,grey
GFPT1,0.0171932274982005,0.3096113023347552,grey
GFM2,0.614736447488268,-0.0083219006388876,grey
GFM1,0.264373319394458,-0.1280898097706281,grey
GDPD1,0.0668099976713266,-0.1992117455485319,grey
GDI2,0.338222981042943,0.1182445032315179,grey
GDI1,0.483256318637009,0.0635362415392705,grey
GDAP1L1,0.008206181913211,0.4084944900059664,grey
GDAP1,0.694057224229205,0.0674106407333546,grey
GCLM,0.031655961458213,0.6658232747807672,grey
GLRX5,0.781683108436775,0.0074393946102571,grey
GCDH,0.153326294386446,-0.1723175281900183,grey
GCAT,0.476840102484873,-0.0502994239384601,grey
GBA1,0.434462316817808,-0.0865545554427503,grey
GATD1,0.519420106580621,0.1060575802548278,grey
GATB,0.20976827291729,-0.1404173020596505,grey
GART,0.184793149834347,0.2013965913744991,grey
GPC4,0.0068186732875683,0.6703813010296549,grey
GAR1,0.255091727315894,-0.2000498793328033,grey
GAPDH,0.550802253233069,0.0803347167835898,grey
GAP43,0.359639129499922,-0.0809163584872329,grey
GANAB,0.0258361413556361,-0.2859913079688256,grey
GALK1,0.0275784106262392,0.358570473261447,grey
GALE,0.123732935993329,-0.4835034587194153,grey
GLRX3,0.797556507837965,0.0306189586019246,grey
GARS1,0.0284195333829166,-0.3741858967709013,grey
GLS,0.818794891942542,-0.0079459056277737,grey
GNAQ,0.0130468854445531,-0.4036818436042448,grey
GPC2,0.0077058958195029,-0.4823932715737005,grey
GPC1,0.601507350202969,-0.0326468178482288,grey
GPATCH4,0.397266049937707,0.1778235164622449,grey
GOSR2,0.738109963452528,0.1351459857177339,grey
GOLGA3,0.667297293803731,0.0052838343618884,grey
GNS,0.536144693953955,0.1430839412782315,grey
GNL3L,0.406171613472253,-0.0712761293495911,grey
GNL3,0.120393608407297,-0.2041187899838252,grey
GNG3,0.552441291232579,-0.1913565795101635,grey
GNB2,0.0142870961469633,-0.5630855575685962,grey
GNB1,0.0152711081793307,-0.5052537741489588,grey
GNAS,0.0203352546819757,-0.3226247782619057,grey
GNG2,0.0027959359545103,-0.6478125547144997,grey
GNAO1,0.0089141092792293,-0.4071503499210893,grey
GMPR2,0.0243943816870065,0.6936832563197042,grey
GLYR1,0.0171647625460176,-0.4067922350177924,grey
GNAI3,0.0091268773511594,-0.4417277187526737,grey
GMFB,0.647379247570989,-0.0243164966097952,grey
GMPPA,0.03325400424606,0.5941941904551733,grey
GMPPB,0.0586738473280748,0.3034319893628213,grey
GMDS,0.133402430052703,0.3129624973354653,grey
GMPS,0.254306357095789,0.1398888385607331,grey
GNA11,0.205523910207191,-0.2331393641249579,grey
GNA13,0.0306993776355672,-0.363887940410561,grey
GNAI1,0.0151157684589154,-0.3912558980602049,grey
GNAI2,0.176506367612741,-0.1823916361850874,grey
GLUD1,0.0689723067359384,-0.2550106139524655,grey
BIN1,0.0002311602165142,3.686645041029526,#ff7f00
PIK3C2B,0.0001394194634749,1.3678156755614814,#FFD92F
PIK3C2A,0.0001394194634749,2.092450234123378,#FFD92F
RIN3,0.0014117604089524,4.2432240207404055,#FDB462
RIN2,2.49419349927449e-05,3.0647949149052858,#FDB462
TOMM40,7.08553919119593e-05,2.5525354595193708,#FCCDE5
TOMM22,4.821606572325e-05,3.59779486932533,#FCCDE5
TIMM23,0.0001148227507518,2.044669494728958,#FCCDE5
TIMM21,0.0001928647729506,1.4109262249382275,#FCCDE5
TIMM17B,0.0275368834838473,2.289498537495041,#FCCDE5
TOMM40L,0.0002975595717727,2.4772663122709035,#FCCDE5
CLTA,5.02885319632378e-05,3.074988543420683,#E78AC3
CLTC,2.49419349927449e-05,3.142897168995723,#E78AC3
CLTB,0.0001261037311222,2.653428011538272,#E78AC3
AP2M1,0.0002301586161036,1.456197221107368,#BEBADA
AP2S1,0.0003883803297795,1.789011295300782,#BEBADA
AP2A1,4.821606572325e-05,2.2697514925162565,#BEBADA
AP2A2,0.0009276652891201,2.0464043056151464,#BEBADA
AP2B1,0.0001148227507518,2.2176772571992043,#BEBADA
SYNJ2,4.821606572325e-05,3.792252192190439,#7DAEE0
STON2,0.0001148227507518,1.6722942468718136,#7DAEE0
SMCHD1,0.0001148227507518,4.408155847801038,#7DAEE0
SELENON,0.012323475012615,2.753549208649015,#7DAEE0
SEC16A,0.0005309823037816,2.357624690021326,#7DAEE0
RUSC1,2.49419349927449e-05,3.0006676981064855,#7DAEE0
RUNDC3A,6.50588712473556e-05,2.8340534851775603,#7DAEE0
CLINT1,0.000266549022056,1.2960066109366204,#7DAEE0
PLGRKT,0.0012354161358037,1.8966570160084195,#7DAEE0
CDK16,2.49419349927449e-05,4.061526253693157,#7DAEE0
GAK,0.0005032663621887,1.3035020120085234,#7DAEE0
FZR1,0.000266549022056,2.4932610170119816,#7DAEE0
FTL,0.000389556444978,1.3541608707785897,#7DAEE0
FTH1,0.0002905866068347,1.5489752799034688,#7DAEE0
EPS15,0.0001148227507518,6.092042824178687,#7DAEE0
AMPH,0.0008345647592515,3.7592770426909214,#7DAEE0
SURF6,0.0004448797331586,1.4561599455211247,#7DAEE0
ANAPC16,0.0001439378953623,2.3197704223501843,#4DAF4A
ANAPC2,0.0004448797331586,5.950951429077151,#4DAF4A
ANAPC10,2.49419349927449e-05,3.3968963190484693,#4DAF4A
ANAPC1,0.0008678033201834,3.520303268421177,#4DAF4A
ANAPC4,0.0229114028032148,2.5781265906245867,#4DAF4A
ANAPC5,0.0452695564452431,2.702352731602668,#4DAF4A
CDC16,0.0008678033201834,4.186509060259791,#4DAF4A
CDC23,0.0058846545746487,3.641284228869162,#4DAF4A
CDC26,0.006125244620397,3.680172310327406,#4DAF4A
CDC27,0.0062680438564334,2.7761037442758063,#4DAF4A
ANAPC7,0.0004448797331586,4.484697257946756,#4DAF4A
